YYYY(기준연도)	IND_CLASS_ORDER(산업분류_차수)	ZONE_C(행정구역분류코드)	D_SEX(사업체_대표자성별)	D_AGE(사업체_대표자생년)	JOSIC_C(조직형태코드)	KUBUN_C(사업체구분코드)	CHANG_Y(설립연도)	CHANG_M(설립월)	SN1_B(산업세세분류)	EMP_JA_M(자영업자_남자)	EMP_JA_F(자영업자_여자)	EMP_JA(자영업자_계)	EMP_MU_M(무급가족종사자_남자)	EMP_MU_F(무급가족종사자_여자)	EMP_MU(무급가족종사자_계)	EMP_SA_M(상용종사자_남자)	EMP_SA_F(상용종사자_여자)	EMP_SA(상용종사자_계)	EMP_IM_M(임시일용종사자_남자)	EMP_IM_F(임시일용종사자_여자)	EMP_IM(임시일용종사자_계)	EMP_MO_M(무급종사자_남자)	EMP_MO_F(무급종사자_여자)	EMP_MO(무급종사자_계)	EMP_TO_M(T종사자_남자)	EMP_TO_F(T종사자_여자)	EMP_TO(T종사자_합계)
2013	9	1110059	2	1971	1	1	2001	8	85501	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1963	1	1	2007	1	56111	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1960	1	1	2005	4	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1958	1	1	2000	1	56194	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1957	1	1	2003	8	47121	1	0	1	0	0	0	1	1	2	2	0	2	0	0	0	4	1	5
2013	9	1110059	2	1967	1	1	1989	12	85620	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1961	1	1	2004	2	96912	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1964	1	1	2002	1	68221	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1970	1	1	2003	4	96912	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1970	1	1	2008	1	96112	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1948	4	1	2008	6	94912	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1970	1	1	2001	3	95212	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	2	1956	1	1	2011	4	49311	0	1	1	0	0	0	1	0	1	2	1	3	0	0	0	3	2	5
2013	9	1110059	2	1965	1	1	2002	2	56219	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1938	1	1	1994	4	85620	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1955	1	1	2005	10	95212	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1972	4	1	2006	4	94912	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1963	1	1	2004	2	85502	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1948	1	1	1998	6	47129	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1966	1	1	2009	6	46443	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1952	1	1	1997	3	85611	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	1	1962	1	1	2008	3	85501	1	0	1	0	0	0	1	2	3	0	1	1	0	0	0	2	3	5
2013	9	1110059	1	1955	2	1	1997	7	42500	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	2	1	3
2013	9	1110059	1	1973	1	1	2009	11	95121	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1937	1	1	2001	7	47214	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1968	2	3	2009	11	47312	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	2	1	3
2013	9	1110059	2	1948	1	1	2011	11	56111	0	1	1	1	0	1	1	1	2	0	0	0	0	0	0	2	2	4
2013	9	1110059	1	1961	1	1	2007	7	56111	1	0	1	1	0	1	0	2	2	0	0	0	0	0	0	2	2	4
2013	9	1110059	2	1961	1	1	2006	3	47830	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1954	1	1	2006	5	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1981	1	1	2009	3	85611	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1964	1	1	2006	3	14411	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1977	1	1	2009	3	56111	0	1	1	0	0	0	0	3	3	2	0	2	0	0	0	2	4	6
2013	9	1110059	1	1978	1	1	2013	10	91135	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	2	1958	1	1	2002	3	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1975	1	1	2009	7	68221	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1972	1	1	2011	11	91222	1	0	1	0	0	0	1	1	2	0	0	0	0	0	0	2	1	3
2013	9	1110059	2	1969	1	1	2007	1	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1971	1	1	2012	4	85502	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1962	1	1	2006	12	87210	0	1	1	0	0	0	0	5	5	0	0	0	0	0	0	0	6	6
2013	9	1110059	1	1947	1	1	2010	2	87210	1	0	1	0	0	0	0	4	4	0	0	0	0	0	0	1	4	5
2013	9	1110059	2	1975	1	1	2010	3	85502	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1972	1	1	2009	5	87210	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	4	4
2013	9	1110059	2	1972	1	1	2006	9	87210	0	1	1	0	0	0	0	5	5	0	1	1	0	0	0	0	7	7
2013	9	1110059	2	1975	1	1	2009	9	87210	0	1	1	0	0	0	0	4	4	0	1	1	0	0	0	0	6	6
2013	9	1110059	2	1950	4	1	1990	5	68211	0	0	0	0	0	0	3	2	5	0	0	0	0	0	0	3	2	5
2013	9	1110059	2	1987	1	1	2013	4	85620	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1973	1	1	2002	1	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1960	1	1	1999	10	68221	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1957	1	1	2011	1	85503	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	4	4
2013	9	1110059	1	1942	2	3	2006	2	47711	0	0	0	0	0	0	4	0	4	4	0	4	0	0	0	8	0	8
2013	9	1110059	1	1963	1	1	2011	8	47129	1	0	1	0	1	1	0	0	0	3	1	4	0	0	0	4	2	6
2013	9	1110059	1	1970	2	1	2008	1	46453	0	0	0	0	0	0	11	4	15	0	0	0	0	0	0	11	4	15
2013	9	1110059	1	1961	1	1	2004	12	68221	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1968	1	1	2001	1	87210	0	1	1	0	0	0	0	4	4	0	0	0	0	0	0	0	5	5
2013	9	1110059	1	1941	4	1	2000	12	68211	0	0	0	0	0	0	3	1	4	0	0	0	0	0	0	3	1	4
2013	9	1110059	2	1958	1	1	2005	3	47591	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1973	1	1	2003	9	47212	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1952	1	1	2005	11	91223	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1966	1	1	2012	8	47216	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1948	4	1	1994	8	94912	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1967	1	1	2011	5	42412	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1957	1	1	2006	6	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1961	1	1	1995	5	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1963	1	1	2000	5	85620	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1957	1	1	2007	6	95391	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1958	1	1	2007	7	47411	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1967	1	1	2001	9	56194	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	3	3
2013	9	1110059	1	1964	1	1	2011	3	56191	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1952	1	1	2007	1	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1947	1	1	2011	12	95391	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1959	1	1	2002	3	47129	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1956	1	1	1992	3	42412	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1957	1	1	1997	4	85620	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1962	1	1	1995	5	42412	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1957	1	1	2001	9	68221	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1968	4	1	2006	5	94912	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	2
2013	9	1110059	2	1970	1	1	2011	2	85502	0	1	1	1	0	1	0	0	0	0	2	2	0	0	0	1	3	4
2013	9	1110059	1	1973	1	1	2004	4	86202	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1970	1	1	2007	6	85620	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1963	1	1	2005	4	96995	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1971	1	1	2011	3	47413	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1957	1	1	2011	5	91223	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2
2013	9	1110059	2	1952	1	1	2002	11	47813	0	1	1	0	0	0	0	1	1	0	2	2	0	0	0	0	4	4
2013	9	1110059	2	1963	1	1	2009	5	47219	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1964	1	1	2001	4	56219	0	1	1	0	0	0	0	2	2	0	1	1	0	0	0	0	4	4
2013	9	1110059	1	1960	1	1	2006	12	56111	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1969	1	1	2009	2	68221	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1961	2	1	2007	1	46462	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1967	1	1	2009	9	71531	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1963	2	3	2007	9	64121	0	0	0	0	0	0	7	7	14	0	0	0	0	0	0	7	7	14
2013	9	1110059	1	1965	1	1	2005	1	47611	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	2	3
2013	9	1110059	1	1975	1	1	2008	4	86202	1	0	1	0	0	0	1	21	22	0	0	0	0	0	0	2	21	23
2013	9	1110059	1	1956	1	1	1989	12	56194	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1958	1	1	1994	1	95391	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1971	1	1	2009	10	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1961	1	1	2002	2	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1968	1	1	1999	6	96912	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1949	1	1	1998	9	42412	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1957	1	1	1993	6	47612	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1958	1	1	2009	7	56192	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1964	1	1	2012	1	87210	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	4	4
2013	9	1110059	1	1966	1	1	2005	6	27192	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1981	1	1	2011	3	47312	1	0	1	0	0	0	0	0	0	2	1	3	0	0	0	3	1	4
2013	9	1110059	2	1978	1	1	2013	2	47216	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1978	1	1	2000	4	14411	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	1	1940	1	1	1991	12	56111	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1975	1	1	2006	8	86202	1	0	1	0	0	0	0	3	3	0	0	0	0	0	0	1	3	4
2013	9	1110059	1	1952	1	1	1986	11	86201	1	0	1	0	0	0	0	2	2	0	1	1	0	0	0	1	3	4
2013	9	1110059	1	1962	3	3	1974	12	94913	0	0	0	0	0	0	4	3	7	0	0	0	0	0	0	4	3	7
2013	9	1110059	2	1966	1	1	2010	6	95391	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1954	1	1	2013	2	56219	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1961	1	1	2009	6	91223	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	2	3
2013	9	1110059	1	1985	1	1	2010	7	56219	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1960	1	1	2012	9	68221	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1962	1	1	1991	5	56112	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1963	1	1	2010	6	47216	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1966	1	1	2009	10	14191	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	3	3
2013	9	1110059	2	1964	1	1	2005	3	56194	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1972	1	1	2003	7	56111	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1960	1	1	2002	5	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1974	1	1	2013	2	91135	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1985	1	1	2011	10	68221	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1943	1	1	2001	1	47513	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1952	1	1	2003	7	47413	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1978	1	1	2005	3	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1960	1	1	1995	9	56111	1	0	1	0	0	0	0	0	0	1	1	2	0	0	0	2	1	3
2013	9	1110059	2	1962	1	1	2008	4	91223	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1960	1	1	1999	9	47813	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1965	1	1	2004	2	47215	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1973	1	1	2010	11	86203	1	0	1	0	0	0	0	2	2	0	0	0	0	0	0	1	2	3
2013	9	1110059	1	1963	1	1	2001	10	86201	1	0	1	0	0	0	0	2	2	0	0	0	0	0	0	1	2	3
2013	9	1110059	2	1960	1	1	2007	11	56220	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1963	1	1	2008	4	68221	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1962	1	1	2007	4	56111	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	2	3
2013	9	1110059	2	1960	1	1	1998	4	56111	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1967	1	1	2000	2	10742	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1943	4	1	1998	9	94912	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1979	1	1	2007	2	47852	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1960	1	1	1997	3	95391	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1983	1	1	2008	5	56220	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1962	1	1	2010	1	47813	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1986	1	1	2011	11	56220	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1958	1	1	2006	9	47312	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1987	4	1	2008	8	85699	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	3	0	3
2013	9	1110059	2	1969	1	1	2011	1	47413	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1956	1	1	2010	5	56219	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1966	1	1	1998	11	86201	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	3	3
2013	9	1110059	1	1934	1	1	2013	12	56192	1	0	1	0	0	0	2	3	5	9	20	29	0	0	0	12	23	35
2013	9	1110059	2	1969	1	1	2010	10	47811	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	1	1979	1	1	2003	9	47413	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1965	1	1	2011	1	47413	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1957	1	1	2013	4	47419	1	0	1	0	0	0	0	0	0	2	1	3	0	0	0	3	1	4
2013	9	1110059	1	1955	3	3	1984	10	49211	0	0	0	0	0	0	13	1	14	0	0	0	0	0	0	13	1	14
2013	9	1110059	2	1973	1	1	2008	7	85611	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1980	1	1	2010	10	47822	1	0	1	0	0	0	8	0	8	0	0	0	0	0	0	9	0	9
2013	9	1110059	1	1978	1	1	1997	6	68212	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	2
2013	9	1110059	2	1959	1	1	2011	12	96122	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1960	1	1	2002	1	56220	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1974	1	1	2010	4	91223	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1943	1	1	2001	2	47211	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1981	1	1	2012	1	56111	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	3	3
2013	9	1110059	2	1949	1	1	1993	12	56111	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1962	1	1	2013	12	47215	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1952	1	1	1999	1	56111	1	0	1	0	0	0	0	1	1	0	2	2	0	0	0	1	3	4
2013	9	1110059	1	1948	1	1	2010	6	68221	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1956	1	1	1996	2	14191	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1964	1	1	2003	1	14112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1961	1	1	2002	5	96912	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1954	1	1	1993	6	95119	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1960	1	1	2007	1	47611	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1963	1	1	1999	11	86201	1	0	1	0	0	0	0	6	6	0	0	0	0	0	0	1	6	7
2013	9	1110059	1	1958	1	1	1999	10	91223	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1963	1	1	2010	12	86202	1	0	1	0	0	0	5	36	41	0	0	0	0	0	0	6	36	42
2013	9	1110059	2	1960	1	1	2005	8	47129	0	1	1	0	0	0	0	0	0	3	2	5	0	0	0	3	3	6
2013	9	1110059	1	1968	2	2	2002	2	47312	0	0	0	0	0	0	3	1	4	0	0	0	0	0	0	3	1	4
2013	9	1110059	2	1962	1	1	1999	3	47811	0	1	1	0	0	0	1	3	4	0	0	0	0	0	0	1	4	5
2013	9	1110059	1	1965	1	1	2010	4	86201	1	0	1	0	0	0	1	6	7	0	0	0	0	0	0	2	6	8
2013	9	1110059	1	1965	1	1	2011	1	68221	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	2	1957	1	1	2002	7	56219	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1961	1	1	2013	10	96912	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1971	1	1	2011	2	56219	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1979	1	1	2007	4	56111	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1964	4	1	2010	6	94912	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1984	1	1	2011	1	96112	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1965	1	1	2012	2	47216	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1976	1	1	2007	5	30399	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	2	1	3
2013	9	1110059	2	1953	1	1	2007	1	96992	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1947	1	1	2012	10	96112	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1959	1	1	2008	6	95391	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1969	1	1	2010	11	47122	1	0	1	0	0	0	0	0	0	3	1	4	0	0	0	4	1	5
2013	9	1110059	2	1985	1	1	2008	7	85620	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1949	1	1	2008	9	56199	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	1	1963	1	1	2003	2	56219	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1954	1	1	2001	11	25200	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	2	1958	1	1	2010	11	45219	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1965	1	1	1998	12	47129	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1958	1	1	1999	3	96992	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	2	1951	1	1	1980	1	96112	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1961	1	1	2009	12	56194	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1974	1	1	2012	7	47591	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
2013	9	1110059	1	1976	1	1	2010	8	56219	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1966	1	1	2006	3	56111	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1961	1	1	2003	5	56219	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2
2013	9	1110059	2	1949	1	1	1994	2	47129	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1960	1	1	1991	6	95310	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
2013	9	1110059	2	1971	1	1	2004	2	14411	0	1	1	0	0	0	2	0	2	1	0	1	0	0	0	3	1	4
2013	9	1110059	1	1950	1	1	2010	5	14191	1	0	1	0	0	0	0	2	2	0	2	2	0	0	0	1	4	5
2013	9	1110059	1	1953	1	1	1982	1	96111	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	2	1964	1	1	2010	6	14112	0	1	1	0	0	0	1	0	1	0	3	3	0	0	0	1	4	5
2013	9	1110059	2	1959	4	1	2011	5	94912	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
2013	9	1110059	1	1959	1	1	2000	6	46599	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	2
2013	9	1110059	1	1969	1	1	2000	4	71393	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
2013	9	1110059	1	1970	1	1	2004	6	47311	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1965	1	1	1995	12	47511	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	2
2013	9	1110059	1	1964	1	1	1995	2	14112	1	0	1	0	0	0	4	36	40	0	0	0	0	0	0	5	36	41
2013	9	1110059	2	1968	1	1	2004	3	56194	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2
